MsgID.LOCAL_VELOCITY,0.0000000,-2.2700000,8.5400000,-0.0900000
MsgID.LOCAL_POSITION,31.3230000,24.5467739,16.1889725,-2.9804828
MsgID.LOCAL_VELOCITY,31.3230000,-2.2738903,8.5484638,-0.0943448
MsgID.GLOBAL_POSITION,0.0000000,-122.3955470,37.7934980,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2500000,8.5700000,-0.1000000
MsgID.LOCAL_POSITION,31.5720000,24.0519695,18.2112236,-2.9990721
MsgID.LOCAL_VELOCITY,31.5720000,-2.2530894,8.5742884,-0.1086446
MsgID.GLOBAL_POSITION,0.0000000,-122.3955215,37.7934929,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2100000,8.1200000,0.0600000
MsgID.LOCAL_POSITION,31.8230000,23.4890900,20.4823952,-3.0009406
MsgID.LOCAL_VELOCITY,31.8230000,-2.2131226,8.1283207,0.0660710
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954995,37.7934883,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7900000,6.4800000,0.0300000
MsgID.LOCAL_POSITION,32.0720000,22.9823723,22.4362049,-2.9994662
MsgID.LOCAL_VELOCITY,32.0720000,-1.7926458,6.4843135,0.0330862
MsgID.GLOBAL_POSITION,0.0000000,-122.3954834,37.7934848,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3800000,4.8400000,0.0200000
MsgID.LOCAL_POSITION,32.3230000,22.5883331,23.8683300,-3.0118716
MsgID.LOCAL_VELOCITY,32.3230000,-1.3817970,4.8459735,0.0289117
MsgID.GLOBAL_POSITION,0.0000000,-122.3954711,37.7934812,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0400000,3.8900000,0.2200000
MsgID.LOCAL_POSITION,32.5720000,22.1929474,24.9625912,-3.0043228
MsgID.LOCAL_VELOCITY,32.5720000,-2.0406008,3.8916290,0.2283281
MsgID.GLOBAL_POSITION,0.0000000,-122.3954624,37.7934752,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2100000,2.9200000,0.0700000
MsgID.LOCAL_POSITION,32.8230000,21.5255527,25.7307663,-3.0030947
MsgID.LOCAL_VELOCITY,32.8230000,-3.2155745,2.9255123,0.0745181
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954550,37.7934663,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0000000,2.0500000,0.1400000
MsgID.LOCAL_POSITION,33.0730000,20.5294914,26.3929558,-3.0150373
MsgID.LOCAL_VELOCITY,33.0730000,-4.0093327,2.0549178,0.1438957
MsgID.GLOBAL_POSITION,0.0000000,-122.3954500,37.7934563,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-4.8600000,1.1800000,0.0700000
MsgID.LOCAL_POSITION,33.3230000,19.4254875,26.8393898,-2.9942355
MsgID.LOCAL_VELOCITY,33.3230000,-4.8693929,1.1838343,0.0765357
MsgID.GLOBAL_POSITION,0.0000000,-122.3954476,37.7934463,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-5.6600000,0.3600000,0.0100000
MsgID.LOCAL_POSITION,33.5740000,18.3144531,27.0465775,-2.9845543
MsgID.LOCAL_VELOCITY,33.5740000,-5.6637421,0.3686414,0.0198464
MsgID.GLOBAL_POSITION,0.0000000,-122.3954492,37.7934320,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-6.4300000,-0.4000000,-0.1100000
MsgID.LOCAL_POSITION,33.8230000,16.7256565,26.9061146,-2.9860804
MsgID.LOCAL_VELOCITY,33.8230000,-6.4377322,-0.4063525,-0.1140407
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954518,37.7934163,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-7.1000000,-1.0400000,-0.0300000
MsgID.LOCAL_POSITION,34.0740000,14.9817314,26.6790161,-2.9785104
MsgID.LOCAL_VELOCITY,34.0740000,-7.1026268,-1.0491841,-0.0356255
MsgID.GLOBAL_POSITION,0.0000000,-122.3954556,37.7933995,2.9660000
MsgID.LOCAL_VELOCITY,0.0000000,-7.8200000,-1.6700000,-0.1200000
MsgID.LOCAL_POSITION,34.3230000,13.1082096,26.3373451,-2.9660289
MsgID.LOCAL_VELOCITY,34.3230000,-7.8214383,-1.6723894,-0.1247865
MsgID.GLOBAL_POSITION,0.0000000,-122.3954606,37.7933816,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-8.3400000,-2.0800000,-0.2100000
MsgID.LOCAL_POSITION,34.5740000,11.1180592,25.8946991,-2.9861112
MsgID.LOCAL_VELOCITY,34.5740000,-8.3451252,-2.0810215,-0.2159255
MsgID.GLOBAL_POSITION,0.0000000,-122.3954683,37.7933627,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-8.4100000,-2.2300000,-0.0300000
MsgID.LOCAL_POSITION,34.8240000,9.0198174,25.2103634,-2.9900959
MsgID.LOCAL_VELOCITY,34.8240000,-8.4178391,-2.2337573,-0.0318242
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954754,37.7933434,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-8.5000000,-2.2700000,-0.1000000
MsgID.LOCAL_POSITION,35.0740000,6.8746924,24.5780163,-2.9713156
MsgID.LOCAL_VELOCITY,35.0740000,-8.5055161,-2.2746036,-0.1082171
MsgID.GLOBAL_POSITION,0.0000000,-122.3954799,37.7933241,2.9660000
MsgID.LOCAL_VELOCITY,0.0000000,-8.5700000,-2.2700000,-0.1100000
MsgID.LOCAL_POSITION,35.3240000,4.7284684,24.1799488,-2.9663367
MsgID.LOCAL_VELOCITY,35.3240000,-8.5768042,-2.2709911,-0.1125860
MsgID.GLOBAL_POSITION,0.0000000,-122.3954851,37.7933040,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-8.3300000,-2.2900000,-0.1600000
MsgID.LOCAL_POSITION,35.5740000,2.4954500,23.7162342,-2.9756389
MsgID.LOCAL_VELOCITY,35.5740000,-8.3386583,-2.2937472,-0.1683219
MsgID.GLOBAL_POSITION,0.0000000,-122.3954932,37.7932874,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-6.6400000,-1.9900000,-0.1000000
MsgID.LOCAL_POSITION,35.8240000,0.6497193,22.9979572,-2.9854383
